Index,Variable 1,Variable 2,Label
1487,1.762435045,-0.606330965,Red
1488,0.556728065,-0.63831417,Blue
1489,0.633298522,-0.738828166,Blue
1490,0.015273019,-0.757218724,Red
1491,0.579082407,-0.64793472,Blue
1492,0.710456775,-0.822330295,Blue
1493,0.608961883,-0.666904987,Blue
1494,-1.102336597,1.875620019,Red
1495,0.575091111,-0.608889147,Blue
1496,-0.50978507,0.558337808,Red
1497,0.124268566,-1.01757092,Red
1498,-0.932108298,-0.248473074,Red
1499,0.534720884,-0.54381708,Blue
1500,0.579741178,-0.59394264,Blue
1501,0.676563753,0.114749193,Red
1502,0.660995272,-0.689679322,Blue
1503,0.589017017,-0.585356523,Blue
1504,0.82901926,1.833926334,Red
1505,1.258690246,-0.382307264,Red
1506,0.577843122,-0.561065848,Blue
1507,-0.924300762,0.490499915,Red
1508,0.456650617,-0.429937265,Red
1509,1.992056844,-0.03474308,Red
1510,-1.656113858,-0.092542417,Red
1511,-0.895357323,0.528249949,Red
1512,0.678139837,-0.676228616,Blue
1513,0.664831654,-0.648399306,Blue
1514,0.612152819,-0.57375114,Blue
1515,0.687375109,-0.653275928,Blue
1516,1.700714273,0.73902174,Red
1517,0.814952934,-0.791493916,Blue
1518,0.665636904,-0.60623644,Blue
1519,0.591741712,-0.512047698,Blue
1520,0.747253829,-0.676932813,Blue
1521,-0.973972385,-0.716668825,Red
1522,1.003664629,-1.608564374,Red
1523,1.987085341,-0.293025576,Red
1524,0.361451741,-0.434570439,Red
1525,0.616965253,-1.220819328,Red
1526,0.638961354,-0.546374044,Blue
1527,0.688134007,-0.590259843,Blue
1528,0.475420561,Car,Red
1529,-2.08660029,1.076500147,Red
1530,0.098479361,0.896948876,Red
1531,0.727099942,-0.621779008,Blue
1532,-3.6,2,Blue
1533,-0.512298201,-0.822697493,Red
1534,0.66946155,-0.541197643,Blue
1535,0.756473034,-0.620567663,Blue
1536,0.644512419,-0.497640317,Blue
1537,0.787861117,-0.630686771,Blue
1538,1.690321289,0.985596966,Red
1539,-1.043823068,0.2888802,Red
1540,-0.245682135,-0.068891933,Red
1541,0.683080409,-0.517960733,Blue
1542,0.928135266,-0.743938581,Blue
1543,0.793174108,-0.604037226,Blue
1544,0.73674905,-0.541217043,Blue
1545,0.659985766,-0.461503214,Blue
1546,0.744437183,-0.529456645,Blue
1547,0.713816075,-0.492987083,Blue
1548,0.946206398,-0.687496989,Blue
1549,0.811428698,-0.5596805,Blue
1550,1.110454137,-0.410677572,Red
1551,0.796214327,-0.536961624,Blue
1552,0.670231401,-0.422270038,Blue
1553,0.404612516,0.17876341,Red
1554,0.735457766,0.047640225,NA
1555,1.365921594,-0.267013832,Red
1556,0.874926584,1.308304814,Red
1557,-0.071280681,-1.250716656,Red
1558,0.671682978,0.570482746,Red
1559,-0.118687623,0.709678504,Red
1560,-0.979069267,0.231289226,Red
1561,-0.115503525,0.911766167,Red
1562,0.883295794,-0.589663018,Blue
1563,0.906007367,1.879870894,Red
1564,0.695677066,-0.427423718,Blue
1565,0.876378814,-0.56350081,Blue
1566,0.289971481,0.814611894,Red
1567,0.87741257,-0.554248704,Blue
1568,0.803817765,-0.48745893,Blue
1569,0.786216228,-0.465118537,Blue
1570,0.871831769,-0.520508441,Blue
1571,1.314459782,0.221488442,Red
1572,0.985092257,-0.594314979,Blue
1573,0.78648051,-0.439612413,Blue
1574,0.850828005,-0.477094541,Blue
1575,0.872586263,-0.483310552,Blue
1576,0.72497996,-0.372233788,Blue
1577,-2.062920394,0.849936156,Red
1578,0.310978979,0.60186187,Red
1579,0.531128609,-0.518792136,Red
1580,0.885238892,-0.473581109,Blue
1581,0.585403122,2.062129641,Red
1582,0.881209529,-0.461721131,Blue
1583,0.886223201,-0.455975644,Blue
1584,0.625450257,-0.163415006,Red
1585,0.908174008,1.273842044,Red
1586,0.759982589,-0.365413418,Blue
1587,0.852318033,-0.416498487,Blue
1588,1.022651912,1.188608355,Red
1589,0.817169144,-0.386056834,Blue
1590,-1.037725323,1.0011579,Red
1591,-1.78158006,1.533142959,Red
1592,0.774029234,-0.351524346,Blue
1593,0.818351729,-0.370751108,Blue
1594,-1.212877464,1.836471829,Red
1595,0.377945953,-1.744162341,Red
1596,0.831853244,0.877604444,Red
1597,0.47063011,-0.314570989,Red
1598,0.922174478,-0.424416324,Blue
1599,-0.025877257,-1.110478074,Red
1600,0.154562628,-1.912733992,Red
1601,0.777312209,-0.331049023,Blue
1602,0.84609016,-0.363064234,Blue
1603,0.6754345,1.241143579,Red
1604,0.338708385,-1.658046262,Red
1605,1.061527124,-1.622744875,Red
1606,1.296389432,-0.582553904,Red
1607,0.92484088,-0.399359904,Blue
1608,-0.173217184,-0.069439645,Red
1609,1.384769297,1.465043786,Red
1610,1.524857095,0.310750804,Red
1611,0.914316061,-0.384803558,Blue
1612,0.828662619,-0.329748196,Blue
1613,0.850709002,-0.333834243,Blue
1614,0.907108161,-0.355516343,Blue
1615,0.850185657,-0.317976784,Blue
1616,0.973302848,-0.372301267,Blue
1617,2.150037384,0.230740131,Red
1618,0.960685303,-0.357235415,Blue
1619,0.888843714,-0.313752789,Blue
1620,0.983977558,-0.351067766,Blue
1621,0.866223804,-0.287423073,Blue
1622,0.862504902,-0.278115001,Blue
1623,0.834467063,-0.258033959,Blue
1624,0.942009953,-0.297971556,Blue
1625,0.941786244,-0.289714236,Blue
1626,-1.985031586,0.904396504,Red
1627,0.382183238,1.438715483,Red
1628,1.241212254,0.381249189,Red
1629,0.923196798,-0.273784974,Blue
1630,-1.051134297,1.084667701,Red
1631,0.981648005,0.889612605,Red
1632,0.124847496,-1.840937753,Red
1633,0.974316397,-0.286922608,Blue
1634,0.834454297,-0.222293907,Blue
1635,1.919152908,0.769506627,Red
1636,-0.297774444,-0.124910251,Red
1637,-0.053714718,-0.400239317,Red
1638,0.76043023,-1.137007791,Red
1639,0.91369427,-0.246468444,Blue
1640,0.964966249,-0.258517744,Blue
1641,0.837459906,-0.202436006,Blue
1642,1.092862496,-0.289371838,Blue
1643,0.887094232,-0.206378195,Blue
1644,1.021424703,-1.735826858,Red
1645,-0.831974772,1.293711687,Red
1646,-2.220204039,0.581436732,Red
1647,0.993316503,-0.23628135,Blue
1648,0.306126337,-0.517345482,Red
1649,-0.936883364,-0.758146762,Red
1650,-0.098993321,1.383968497,Red
1651,0.917610749,-0.202210285,Blue
1652,-0.946916843,0.385102454,Red
1653,0.290322599,2.070557495,Red
1654,-1.644244311,0.3111118,Red
1655,0.84705632,-0.171179287,Blue
1656,0.586615384,0.163948302,Red
1657,0.968276643,-0.203680575,Blue
1658,1.130236362,-1.514114032,Red
1659,-1.030713106,-1.448064204,Red
1660,-0.27286145,-0.058647509,Red
1661,0.338440114,-0.618657299,Red
1662,1.141633175,0.928440535,Red
1663,0.229549585,-1.121384791,Red
1664,0.963815639,-0.194393581,Blue
1665,0.852076678,-0.152158805,Blue
1666,1.07909448,-0.213370492,Blue
1667,-0.188163142,-0.297781972,Red
1668,-0.871809119,0.428879988,Red
1669,-1.618271971,0.202987578,Red
1670,0.987586586,-0.177994102,Blue
1671,0.976884939,-0.167048328,Blue
1672,-0.821028813,-0.035630459,Red
1673,0.842859094,-0.122390597,Blue
1674,0.94592153,-0.143215261,Blue
1675,-0.16353676,-0.429712345,Red
1676,1.547957095,1.342499911,Red
1677,1.095695705,-0.174463403,Blue
1678,0.946184359,-0.12831533,Blue
1679,1.065300396,-0.149745613,Blue
1680,1.346396534,0.538527422,Red
1681,0.980616432,-0.121505623,Blue
1682,1.067364489,-0.133457228,Blue
1683,-0.175305203,-1.988407632,Red
1684,1.087433636,-0.129480009,Blue
1685,0.906595642,-0.082934593,Blue
1686,0.353196879,-0.476089845,Red
1687,-1.586145464,0.184537154,Red
1688,1.064290249,-0.107819646,Blue
1689,1.12078018,-0.110534426,Blue
1690,1.049341056,-0.088501234,Blue
1691,1.06679101,-0.08350023,Blue
1692,0.43203348,-0.470998373,Red
1693,1.42615785,1.640231293,Red
1694,0.730828454,-0.017850441,Blue
1695,0.7628886,-0.344906633,Red
1696,0.99556212,-0.055420298,Blue
1697,0.268542987,-1.08867922,Red
1698,0.84219865,-0.023960284,Blue
1699,0.877976466,-0.022788497,Blue
1700,-2.116138005,0.762543107,Red
1701,0.592296035,-0.313035977,Red
1702,1.012151939,-0.034808797,Blue
1703,0.713207967,-0.141838591,Red
1704,0.928848988,-0.01607306,Blue
1705,0.021723945,-0.392822498,Red
1706,1.026377441,-0.021084248,Blue
1707,-0.210980561,-0.464722273,Red
1708,1.135380671,-0.025929774,Blue
1709,1.05546228,-0.008569224,Blue
1710,-1.867116564,1.222554968,Red
1711,0.573627975,0.731075481,Red
1712,1.016977045,0.003367671,Blue
1713,1.059322838,0.007166694,Blue
1714,1.341268377,-0.281740884,Red
1715,0.963581999,0.023429859,Blue
1716,1.809154808,-0.87139196,Red
1717,1.485479919,1.452573199,Red
1718,1.040942081,0.024732382,Blue
1719,-0.931181492,0.293222481,Red
1720,0.91943908,0.041187679,Blue
1721,0.974611178,0.044721746,Blue
1722,-0.847036435,-0.728232663,Red
1723,-1.0392094,-1.57191595,Red
1724,0.883729469,0.057123544,Blue
1725,1.09811695,0.053697327,Blue
1726,-0.385499875,1.55504336,Red
1727,0.908364863,0.069575456,Blue
1728,0.975079337,0.07434375,Blue
1729,1.949539967,-0.300643944,Red
1730,-0.747179379,-0.844174862,Red
1731,1.558618838,1.236418113,Red
1732,0.590536032,-0.200325405,Red
1733,0.971269848,0.08185334,Blue
1734,-0.378294297,0.792999445,Red
1735,1.3895188,0.271020856,Red
1736,0.902623782,0.090395674,Blue
1737,0.886612191,0.097413821,Blue
1738,0.181132757,-1.852230546,Red
1739,0.882178206,0.104175232,Blue
1740,-0.392370551,-0.894754572,Red
1741,-0.166866209,-1.026078146,Red
1742,0.993964121,0.111583073,Blue
1743,-0.243107613,-0.376991038,Red
1744,1.215917223,-0.696087487,Red
1745,-0.953867749,-0.259353878,Red
1746,1.050537088,0.119944451,Blue
1747,0.569106454,0.475449719,Red
1748,-0.050390726,-0.287916582,Red
1749,0.857089811,1.159957365,Red
1750,-0.253255588,-0.132372574,Red
1751,0.953259142,0.125892881,Blue
1752,0.938276848,0.132749959,Blue
1753,0.82982031,0.135966874,Blue
1754,0.34030086,-0.38060006,Red
1755,0.881673556,0.144628398,Blue
1756,-0.298683468,-0.227557572,Red
1757,0.570522828,-0.590777151,Red
1758,0.989937271,0.157018361,Blue
1759,1.124313407,0.172629024,Blue
1760,-0.39341593,-0.093281988,Red
1761,0.936268335,0.168653667,Blue
1762,1.024408582,0.182477869,Blue
1763,-0.757693358,-0.593501164,Red
1764,0.302632233,1.580438058,Red
1765,0.987834854,0.187380172,Blue
1766,-0.864077693,1.853616807,Red
1767,-0.461335925,-1.633321766,Red
1768,0.982797673,0.194580501,Blue
1769,1.061600785,0.209924279,Blue
1770,0.953796597,0.206801408,Blue
1771,0.217944044,-1.287714179,Red
1772,-0.783489195,-0.104326096,Red
1773,0.911824997,0.2094919,Blue
1774,1.005367218,0.227948952,Blue
1775,1.081682018,0.24565534,Blue
1776,1.115543475,0.258772498,Blue
1777,1.558286659,-1.040567127,Red
1778,1.205880386,0.280586416,Blue
1779,-1.322579827,-1.043370421,Red
1780,-0.979536076,-0.636889787,Red
1781,-1.009116059,-0.391912884,Red
1782,1.074981094,0.270195603,Blue
1783,1.728082572,1.109328342,Red
1784,0.941678667,0.257405504,Blue
1785,0.831612067,0.246452371,Blue
1786,-0.625621178,-1.106759774,Red
1787,-1.165887844,1.788864853,Red
1788,-2.418605852,0.205764374,Red
1789,1.097256548,0.299740058,Blue
1790,1.061809799,0.302016677,Blue
1791,0.717850475,-0.745767451,Red
1792,2.051659016,-0.258301784,Red
1793,1.767967379,-0.95267435,Red
1794,1.111607139,0.320068957,Blue
1795,0.687871802,0.244625123,Blue
1796,-1.487258552,0.503937923,Red
1797,1.052728592,0.325813619,Blue
1798,1.058414582,0.335588476,Blue
1799,2.096741004,-0.073927455,Red
1800,1.013632673,0.334231575,Blue
1801,1.060384409,0.353342382,Blue
1802,1.543412359,1.419200078,Red
1803,0.863565658,0.31500307,Blue
1804,0.269184271,-1.222074185,Red
1805,-0.576804735,-0.97401411,Red
1806,-1.684272216,-0.29780536,Red
1807,0.966863864,0.347704632,Blue
1808,1.219953447,-0.660801798,Red
1809,0.834538884,0.321966168,Blue
1810,0.962646844,0.362710482,Blue
1811,-1.591860591,1.513980713,Red
1812,0.802205365,0.327222598,Blue
1813,1.078800629,0.411407478,Blue
1814,-0.312915451,0.83264224,Red
1815,0.907939373,0.371319913,Blue
1816,-0.680205602,0.591758898,Red
1817,0.680596838,0.356996217,Red
1818,1.034946942,0.416698225,Blue
1819,-1.120345806,1.806354681,Red
1820,-0.401994732,-0.177488574,Red
1821,1.042921861,0.427975023,Blue
1822,-1.601081185,0.377129062,Red
1823,0.95234314,0.408594749,Blue
1824,1.021306038,0.439003181,Blue
1825,1.015485072,0.44596344,Blue
1826,1.084748808,-0.360261915,Red
1827,1.002326056,0.450394633,Blue
1828,-0.079580967,-1.126805078,Red
1829,0.218015111,0.636544012,Red
1830,0.948716997,0.44063069,Blue
1831,0.751198417,0.378880337,Blue
1832,1.052770533,0.495373434,Blue
1833,0.463443246,0.663153577,Red
1834,0.704447637,-0.162285396,Red
1835,1.140339717,0.537413332,Blue
1836,1.066266859,0.519420817,Blue
1837,-0.042357757,-0.582781442,Red
1838,1.594302343,-0.738434009,Red
1839,0.503974197,-1.274250282,Red
1840,0.993070563,0.500540147,Blue
1841,0.832905912,0.445757864,Blue
1842,0.98342363,0.514831866,Blue
1843,-0.587044383,1.359959028,Red
1844,0.015816238,-0.43619159,Red
1845,1.059438625,0.555612148,Blue
1846,0.946094103,0.517254572,Blue
1847,0.906760092,0.50907869,Blue
1848,0.95470304,0.538967383,Blue
1849,0.945502753,0.543928418,Blue
1850,0.926827703,0.544413172,Blue
1851,0.904805987,0.543045615,Blue
1852,0.852104418,0.526595555,Blue
1853,0.878168159,0.547816164,Blue
1854,0.97649696,0.605691454,Blue
1855,0.868983674,0.560751098,Blue
1856,0.915674219,0.593793353,Blue
1857,0.948379103,0.620429704,Blue
1858,-0.841414531,-1.454839571,Red
1859,0.856671258,0.580844816,Blue
1860,0.9558812,0.644148978,Blue
1861,0.928604132,0.638943628,Blue
1862,0.827579265,0.591402123,Blue
1863,1.177119594,-0.159192627,Red
1864,0.734164639,0.54630837,Blue
1865,0.727927735,0.550673592,Blue
1866,1.039008004,0.894511989,Red
1867,0.806812296,0.605935883,Blue
1868,0.915696514,0.681184656,Blue
1869,0.75274504,2.130589339,Red
1870,0.805431493,0.623069438,Blue
1871,-0.164625278,0.813733054,Red
1872,1.174402456,0.424406504,Red
1873,0.912666114,0.699741678,Blue
1874,0.923108906,0.716790591,Blue
1875,0.937870471,0.736987014,Blue
1876,0.118454353,-1.199097172,Red
1877,0.977955243,0.774390496,Blue
1878,0.757677292,0.637478029,Blue
1879,-0.432876951,1.487806331,Red
1880,1.990828813,0.04061064,Red
1881,0.765152985,0.651682045,Blue
1882,0.891211789,0.748656221,Blue
1883,2.144055624,-0.291383401,Red
1884,0.754060267,0.662492114,Blue
1885,0.748114808,0.667581334,Blue
1886,0.781937119,0.701679612,Blue
1887,0.821271323,0.74077358,Blue
1888,0.690928132,0.653025286,Blue
1889,0.794604514,0.741480252,Blue
1890,-0.803723481,0.562880442,Red
1891,0.82765947,0.77763042,Blue
1892,-0.451361081,2.27593441,Red
1893,0.81388635,-1.747315895,Red
1894,0.765594142,0.739560717,Blue
1895,0.75145106,0.738551862,Blue
1896,0.688904275,0.322854836,Red
1897,0.848587766,0.828040995,Blue
1898,0.739054962,0.749024113,Blue
1899,0.759477951,0.776614136,Blue
1900,0.816812258,0.836401692,Blue
1901,-0.033880867,-1.917197062,Red
1902,0.617587033,0.675364018,Blue
1903,0.832267489,0.873645689,Blue
1904,0.784757343,0.84343728,Blue
1905,-1.639604798,-0.580905025,Red
1906,-0.700782833,0.625005073,Red
1907,0.742172002,0.816566715,Blue
1908,-0.082381026,-1.19939352,Red
1909,0.746943922,0.832342149,Blue
1910,0.834481993,0.92590802,Blue
1911,0.728456731,0.838167928,Blue
1912,0.625500254,0.75049374,Blue
1913,-1.077431942,1.231279918,Red
1914,-1.541847843,0.371609992,Red
1915,0.83060662,0.961850566,Blue
1916,0.624439669,0.770311344,Blue
1917,-0.495467162,0.672609623,Red
1918,0.662782298,0.819719632,Blue
1919,0.742468915,0.912900101,Blue
1920,0.759925049,0.943963547,Blue
1921,0.716035143,0.910925702,Blue
1922,0.675456526,0.880242717,Blue
1923,1.233192904,-0.631934691,Red
1924,0.701032405,1.203099141,Red
1925,0.594506835,0.804424542,Blue
1926,0.696226673,0.928333489,Blue
1927,0.705429108,0.951914175,Blue
1928,0.650615179,-0.24493533,Red
1929,-2.267112307,0.805475193,Red
1930,-0.882205988,-0.731801713,Red
1931,-0.262267027,-0.411203296,Red
1932,0.727857613,0.991150092,Blue
1933,0.723030057,0.999831646,Blue
1934,0.620149415,0.893174563,Blue
1935,0.528545166,0.796500116,Blue
1936,-1.547263035,1.490752995,Red
1937,1.326713591,0.73549839,Red
1938,-0.731028594,1.995720878,Red
1939,1.694074032,0.677834427,Red
1940,0.603347567,0.898699925,Blue
1941,0.624382701,0.937659717,Blue
1942,0.559221154,-0.143624027,Red
1943,-1.268884692,2.037446268,Red
1944,0.581670214,0.897844044,Blue
1945,-0.29244979,-0.210043825,Red
1946,0.602580422,0.937560968,Blue
1947,0.533594592,0.862204679,Blue
1948,0.552016741,0.899060149,Blue
1949,-1.87537844,1.126690892,Red
1950,0.539061247,0.895099731,Blue
1951,0.591410563,0.97937036,Blue
1952,0.688948511,1.128437165,Blue
1953,0.607908551,1.032290631,Blue
1954,0.514455389,0.915187101,Blue
1955,0.515851612,0.534757285,Red
1956,0.840194392,-0.981554835,Red
1957,0.587885478,1.035286053,Blue
1958,-0.997865863,0.025174848,Red
1959,0.46053906,0.864249452,Blue
1960,0.607251986,1.0966577,Blue
1961,1.261936469,0.954170605,Red
1962,0.488947323,0.934331497,Blue
1963,-0.177853637,-0.275696833,Red
1964,-1.122469125,0.015851117,Red
1965,0.529814606,1.012102319,Blue
1966,1.288955455,0.886853974,Red
1967,-0.215480964,-0.477814314,Red
1968,-1.203926352,-1.318676452,Red
1969,-1.228443194,-1.214941319,Red
1970,0.508491657,0.994744414,Blue
1971,-0.5534752,1.440942632,Red
1972,-0.262451452,-0.271546294,Red
1973,0.461700294,0.935994022,Blue
1974,-2.003489397,1.460194498,Red
1975,0.468434889,0.961997436,Blue
1976,0.405306173,0.838061588,Red
1977,0.547118052,1.107601043,Blue
1978,-0.979087039,0.322780475,Red
1979,0.184866412,-1.102556944,Red
1980,0.41464908,0.903318665,Blue
1981,0.505064678,1.07281382,Blue
1982,1.457140724,1.55618523,Red
1983,0.874113362,1.11399858,Red
1984,0.409222242,0.924077881,Blue
1985,0.468159578,1.044021506,Blue
1986,0.444127905,1.018566856,Blue
1987,0.376348328,0.911733108,Blue
1988,-0.521867286,-1.763746807,Red
1989,0.444700638,1.055342708,Blue
1990,0.265710585,-0.662216647,Red
1991,-0.293983349,-0.333497859,Red
1992,0.363474174,-0.283843028,Red
1993,-0.78506999,-1.39198047,Red
1994,0.639121833,-0.203305427,Red
1995,0.40251221,0.993670318,Blue
1996,-1.766274112,1.335389391,Red
1997,0.533555959,0.9191095,Red
1998,0.367513099,0.943493677,Blue
1999,0.652252304,-1.039462354,Red
2000,0.37563855,0.976530922,Blue
2001,0.394239137,1.031818853,Blue
2002,0.476274905,1.219402942,Blue
2003,-0.013179525,-0.500018557,Red
2004,-0.636507693,1.539815386,Red
2005,0.205497292,-1.050895577,Red
2006,0.438520022,1.163383262,Blue
2007,1.094173677,1.078735977,Red
2008,0.426736446,1.160444958,Blue
2009,0.349952247,1.015632364,Blue
2010,-0.13406832,-0.570282003,Red
2011,0.430429852,1.214363963,Blue
2012,-3.5,-2,Red
2013,1.731537539,0.874933423,Red
2014,0.525519298,0.011687155,Red
2015,0.401882748,1.173814861,Blue
2016,0.388950526,1.167588023,Blue
2017,-1.770476004,-0.145260654,Red
2018,0.00285087,-0.362206222,Red
2019,-1.59246881,1.58841092,Red
2020,0.334891588,1.063652699,Blue
2021,0.330363422,1.074800827,Blue
2022,-1.773033103,0.301980281,Red
2023,0.374582715,1.206716944,Blue
2024,0.299431797,1.042975483,Blue
2025,0.657200284,-1.348405339,Red
2026,-0.970911498,1.27144814,Red
2027,0.360233578,1.222729695,Blue
2028,0.286607665,1.055531214,Blue
2029,-0.167093173,2.093345043,Red
2030,0.326552842,1.18740169,Blue
2031,0.211664256,0.896849391,Blue
2032,0.307930447,-1.285719223,Red
2033,0.243446303,1.00790494,Blue
2034,1.895824973,-0.955513659,Red
2035,0.279964653,1.138129867,Blue
2036,-0.731291041,2.11024711,Red
2037,-1.479055884,0.632357051,Red
2038,-1.70050338,1.480130235,Red
2039,-1.184926267,1.040856786,Red
2040,-1.023328435,1.473163546,Red
2041,0.257812538,1.100041937,Blue
2042,0.317053778,1.30859496,Blue
2043,0.242124256,1.107198359,Blue
2044,0.258899772,1.190180157,Blue
2045,0.24167812,1.165097531,Blue
2046,0.213232515,2.32082409,Red
2047,-0.921905704,-1.458079245,Red
2048,-0.823546884,0.560139856,Red
2049,0.197765623,1.047650659,Blue
2050,-1.239787868,0.88495957,Red
2051,0.182620769,1.024014172,Blue
2052,0.254604173,1.312922654,Blue
2053,0.203494675,1.162111564,Blue
2054,0.589897617,-0.102954053,Red
2055,0.157625425,1.021827401,Blue
2056,1.340445431,-1.43128776,Red
2057,0.757359174,1.791140564,Red
2058,0.201081268,1.225474983,Blue
2059,0.134108203,0.991610697,Blue
2060,1.32644795,-0.100597074,Red
2061,0.214952664,1.365710795,Blue
2062,0.141147535,1.090242594,Blue
2063,0.128345351,1.070874945,Blue
2064,0.108502846,1.016890166,Blue
2065,-0.827572805,-0.573844518,Red
2066,-0.595595891,-1.621406614,Red
2067,0.138103936,1.19981525,Blue
2068,0.132350982,1.217947952,Blue
2069,0.111349099,1.156880703,Blue
2070,-0.458744908,-1.062997944,Red
2071,0.089004101,1.082994324,Blue
2072,0.110146508,1.252976136,Blue
2073,0.078350831,1.119380052,Blue
2074,0.17423536,-1.214443659,Red
2075,0.088280002,1.236758878,Blue
2076,0.059326639,1.107152607,Blue
2077,0.055353965,1.138813096,Blue
2078,-1.715351909,0.261714019,Red
2079,-0.930124423,0.229546858,Red
2080,0.59545948,-1.827070497,Red
2081,1.235511952,0.704829572,Red
2082,-0.872347297,0.369824245,Red
2083,0.035179054,1.053634575,Blue
2084,0.39997947,-0.546755761,Red
2085,0.048830618,1.224653934,Blue
2086,0.03192513,1.161245791,Blue
2087,-1.504307202,-0.766071957,Red
2088,0.025084445,1.17930074,Blue
2089,0.002131812,1.04462864,Blue
2090,0.014371375,1.254708747,Blue
2091,0.007297064,1.28266355,Blue
2092,-1.330783726,0.837144392,Red
2093,-0.728906539,0.562580416,Red
2094,0.551582796,-1.612027509,Red
2095,1.142206068,-1.456326992,Red
2096,-0.007830815,1.216083357,Blue
2097,-0.168612893,-0.324640338,Red
2098,-0.018670276,1.194164565,Blue
2099,-0.036129741,1.065920732,Blue
2100,-0.085302938,-0.569314198,Red
2101,-0.03787095,1.175622635,Blue
2102,-0.058997063,0.932449058,Blue
2103,-0.050091969,1.307543577,Blue
2104,0.440369922,0.755736391,Red
2105,-1.525766432,0.880358458,Red
2106,-1.070408984,-1.453840553,Red
2107,-0.063355874,1.212004466,Blue
2108,-0.078058595,1.010761979,Blue
2109,1.343883917,0.877033131,Red
2110,-0.083731958,1.111773937,Blue
2111,-0.091702748,1.150422315,Blue
2112,-0.099197176,1.423915796,Blue
2113,1.656738706,-0.935421158,Red
2114,-0.108795021,1.022489999,Blue
2115,-0.118059664,1.162045776,Blue
2116,1.303716182,0.4808259,Red
2117,-0.124534605,1.032144678,Blue
2118,-0.135484334,1.151362197,Blue
2119,0.411389273,-0.318018126,Red
2120,-0.14159701,1.071572071,Blue
2121,-0.158048713,1.27279465,Blue
2122,-0.384745611,0.698857196,Red
2123,-0.279765534,-0.178266847,Red
2124,2.020360813,0.718541903,Red
2125,-0.161931912,1.152724552,Blue
2126,0.766719852,1.954556956,Red
2127,-0.175463761,1.236257306,Blue
2128,1.173790128,0.598145136,Red
2129,-2.30291353,0.068281367,Red
2130,-0.184850986,1.234828784,Blue
2131,-0.181959457,1.061943308,Blue
2132,1.383589089,-1.165809039,Red
2133,0.45826819,0.827096986,Red
2134,1.131883392,1.019866178,Red
2135,-0.194620487,1.118535516,Blue
2136,0.822685799,1.259160931,Red
2137,-0.202964857,1.115284345,Blue
2138,-0.224375009,0.829431564,Red
2139,0.238769896,0.752460076,Red
2140,-0.218117175,1.184392023,Blue
2141,-0.220017988,1.11328873,Blue
2142,0.077468089,-0.426165028,Red
2143,-0.602587923,0.582133954,Red
2144,-0.221752655,1.050433787,Blue
2145,-1.471956527,0.669893318,Red
2146,0.183302641,-0.663521921,Red
2147,-0.271916837,-1.791558744,Red
2148,-0.253620749,1.251893255,Blue
2149,-0.231930358,1.000952075,Blue
2150,-0.662358181,-0.228766307,Red
2151,-1.609964658,0.432550815,Red
2152,-0.247151262,1.056446364,Blue
2153,-1.242205991,0.996257128,Red
2154,1.480325285,-0.948662897,Red
2155,0.654291672,0.520623138,Red
2156,0.34478072,-0.35104486,Red
2157,-0.28176049,1.243412434,Blue
2158,-0.28614887,1.207215716,Blue
2159,-0.275119785,1.075801856,Blue
2160,-0.771889654,2.01737971,Red
2161,0.209911433,-0.445439966,Red
2162,1.126378708,-0.589027346,Red
2163,-0.307678134,1.222316762,Blue
2164,-1.587861326,0.747160969,Red
2165,-0.314922561,1.20810326,Blue
2166,-0.30537018,1.101505271,Blue
2167,-0.288974133,0.967181306,Blue
2168,-0.35897411,1.285499758,Blue
2169,1.565698508,-1.137686196,Red
2170,-0.315651789,1.021740372,Blue
2171,1.776947546,-0.922751897,Red
2172,-1.177113238,-1.388379546,Red
2173,-0.390589734,-0.182297272,Red
2174,1.135887342,-0.690522552,Red
2175,-2.487015021,0.445512631,Red
2176,-0.338510837,1.090792534,Blue
2177,-0.261329146,1.242379003,Red
2178,-0.37405489,1.21254278,Blue
2179,-0.311639516,0.894486018,Blue
2180,-0.401357648,1.244633509,Blue
2181,0.644417347,-0.864221994,Red
2182,0.594094771,0.563944148,Red
2183,-0.111868908,-0.213458523,Red
2184,-0.364093167,1.049536251,Blue
2185,0.109377393,1.013526376,Red
2186,-0.400468394,1.159780563,Blue
2187,-0.4060234,1.144192025,Blue
2188,-0.436723134,1.223366702,Blue
2189,-0.417643961,1.117143568,Blue
2190,-0.420351841,1.093619778,Blue
2191,-0.436424462,1.117010135,Blue
2192,-0.487512783,1.255521566,Blue
2193,-1.005957858,-0.469380802,Red
2194,-0.457922464,1.125068988,Blue
2195,1.252477733,1.614861853,Red
2196,2.009000633,0.055193316,Red
2197,-0.445427525,1.055224815,Blue
2198,-0.414087214,0.930904764,Blue
2199,-1.538331617,-0.823846676,Red
2200,-0.478069693,1.098236232,Blue
2201,-0.491943656,1.110767435,Blue
2202,-0.511385992,1.138402647,Blue
2203,-1.392467965,0.562952869,Red
2204,-1.571518696,0.157593399,Red
2205,-1.779093748,-0.281163655,Red
2206,0.260647443,1.463930737,Red
2207,-0.541232074,1.193509119,Blue
2208,-0.495591524,1.040731433,Blue
2209,-0.464248061,0.932758138,Blue
2210,0.554334988,-1.000601361,Red
2211,-0.504309308,1.014815578,Blue
2212,0.064513773,-0.423205255,Red
2213,-0.49172184,0.692380518,Red
